oslid,csign,Actual,csignLabel,validLabel(T_F),cdli_label
,http://www.wikidata.org/entity/Q123249109,ZATU693,CUNEIFORM SIGN ZATU 693,,
,http://www.wikidata.org/entity/Q123249093,ZATU694,CUNEIFORM SIGN ZATU 694,,
,http://www.wikidata.org/entity/Q123249036,ZATU695,CUNEIFORM SIGN ZATU 695,,
,http://www.wikidata.org/entity/Q123249007,ZATU696,CUNEIFORM SIGN ZATU 696,,
,http://www.wikidata.org/entity/Q123248983,ZATU697,CUNEIFORM SIGN ZATU 697,,
,http://www.wikidata.org/entity/Q123248930,ZATU698,CUNEIFORM SIGN ZATU 698,,
,http://www.wikidata.org/entity/Q123248912,ZATU699,CUNEIFORM SIGN ZATU 699,,
,http://www.wikidata.org/entity/Q123248899,ZATU700,CUNEIFORM SIGN ZATU 700,,
,http://www.wikidata.org/entity/Q123248851,ZATU701,CUNEIFORM SIGN ZATU 701,,
,http://www.wikidata.org/entity/Q123248836,ZATU702,CUNEIFORM SIGN ZATU 702,,
,http://www.wikidata.org/entity/Q123248825,ZATU703,CUNEIFORM SIGN ZATU 703,,
,http://www.wikidata.org/entity/Q123248793,ZATU704,CUNEIFORM SIGN ZATU 704,,
,http://www.wikidata.org/entity/Q123248786,ZATU705,CUNEIFORM SIGN ZATU 705,,
,http://www.wikidata.org/entity/Q123248778,ZATU706,CUNEIFORM SIGN ZATU 706,,
,http://www.wikidata.org/entity/Q123248748,ZATU707,CUNEIFORM SIGN ZATU 707,,
,http://www.wikidata.org/entity/Q123248728,ZATU708,CUNEIFORM SIGN ZATU 708,,
,http://www.wikidata.org/entity/Q123248723,ZATU709,CUNEIFORM SIGN ZATU 709,,
,http://www.wikidata.org/entity/Q123248715,ZATU710,CUNEIFORM SIGN ZATU 710,,
,http://www.wikidata.org/entity/Q123248704,ZATU711,CUNEIFORM SIGN ZATU 711,,
,http://www.wikidata.org/entity/Q123248693,ZATU712,CUNEIFORM SIGN ZATU 712,,
,http://www.wikidata.org/entity/Q123248650,ZATU713,CUNEIFORM SIGN ZATU 713,,
,http://www.wikidata.org/entity/Q123248644,ZATU714,CUNEIFORM SIGN ZATU 714,,
,http://www.wikidata.org/entity/Q123248633,ZATU715,CUNEIFORM SIGN ZATU 715,,
,http://www.wikidata.org/entity/Q123248583,ZATU716,CUNEIFORM SIGN ZATU 716,,
,http://www.wikidata.org/entity/Q123248575,ZATU717,CUNEIFORM SIGN ZATU 717,,
,http://www.wikidata.org/entity/Q123248528,ZATU718,CUNEIFORM SIGN ZATU 718,,
,http://www.wikidata.org/entity/Q123248521,ZATU719,CUNEIFORM SIGN ZATU 719,,
,http://www.wikidata.org/entity/Q123248506,ZATU720,CUNEIFORM SIGN ZATU 720,,
,http://www.wikidata.org/entity/Q123248463,ZATU721,CUNEIFORM SIGN ZATU 721,,
,http://www.wikidata.org/entity/Q123248450,ZATU722,CUNEIFORM SIGN ZATU 722,,
,http://www.wikidata.org/entity/Q123248442,ZATU723,CUNEIFORM SIGN ZATU 723,,
,http://www.wikidata.org/entity/Q123248107,ZATU724,CUNEIFORM SIGN ZATU 724,,
,http://www.wikidata.org/entity/Q123248084,ZATU726,CUNEIFORM SIGN ZATU 726,,
,http://www.wikidata.org/entity/Q123248059,ZATU727,CUNEIFORM SIGN ZATU 727,,
,http://www.wikidata.org/entity/Q123248053,ZATU728,CUNEIFORM SIGN ZATU 728,,
,http://www.wikidata.org/entity/Q123248005,ZATU730,CUNEIFORM SIGN ZATU 730,,
,http://www.wikidata.org/entity/Q123247998,ZATU731,CUNEIFORM SIGN ZATU 731,,
,http://www.wikidata.org/entity/Q123247992,ZATU732,CUNEIFORM SIGN ZATU 732,,
,http://www.wikidata.org/entity/Q123247984,ZATU733,CUNEIFORM SIGN ZATU 733,,
,http://www.wikidata.org/entity/Q123247973,ZATU734,CUNEIFORM SIGN ZATU 734,,
,http://www.wikidata.org/entity/Q123247957,ZATU735,CUNEIFORM SIGN ZATU 735,,
,http://www.wikidata.org/entity/Q123247865,ZATU736,CUNEIFORM SIGN ZATU 736,,
,http://www.wikidata.org/entity/Q123247816,ZATU737,CUNEIFORM SIGN ZATU 737,,
,http://www.wikidata.org/entity/Q123247792,ZATU738,CUNEIFORM SIGN ZATU 738,,
,http://www.wikidata.org/entity/Q123247780,ZATU740,CUNEIFORM SIGN ZATU 740,,
,http://www.wikidata.org/entity/Q123247681,ZATU742,CUNEIFORM SIGN ZATU 742,,
,http://www.wikidata.org/entity/Q123247669,ZATU744,CUNEIFORM SIGN ZATU 744,,
,http://www.wikidata.org/entity/Q123244120,ZATU745,CUNEIFORM SIGN ZATU 745,,
,http://www.wikidata.org/entity/Q123244107,ZATU746,CUNEIFORM SIGN ZATU 746,,
,http://www.wikidata.org/entity/Q123244032,ZATU748,CUNEIFORM SIGN ZATU 748,,
,http://www.wikidata.org/entity/Q123244025,ZATU749,CUNEIFORM SIGN ZATU 749,,
,http://www.wikidata.org/entity/Q123240736,ZATU750,CUNEIFORM SIGN ZATU 750,,
,http://www.wikidata.org/entity/Q123240721,ZATU751,CUNEIFORM SIGN ZATU 751,,
,http://www.wikidata.org/entity/Q123240716,ZATU752,CUNEIFORM SIGN ZATU 752,,
,http://www.wikidata.org/entity/Q123240698,ZATU754,CUNEIFORM SIGN ZATU 754,,
,http://www.wikidata.org/entity/Q123240684,ZATU755,CUNEIFORM SIGN ZATU 755,,
,http://www.wikidata.org/entity/Q123240671,ZATU756,CUNEIFORM SIGN ZATU 756,,
,http://www.wikidata.org/entity/Q123240663,ZATU757,CUNEIFORM SIGN ZATU 757,,
,http://www.wikidata.org/entity/Q123240651,ZATU758,CUNEIFORM SIGN ZATU 758,,
,http://www.wikidata.org/entity/Q123240642,ZATU759,CUNEIFORM SIGN ZATU 759,,
,http://www.wikidata.org/entity/Q123240639,ZATU760,CUNEIFORM SIGN ZATU 760,,
,http://www.wikidata.org/entity/Q123240568,ZATU761,CUNEIFORM SIGN ZATU 761,,
,http://www.wikidata.org/entity/Q123240526,ZATU762,CUNEIFORM SIGN ZATU 762,,
,http://www.wikidata.org/entity/Q123240466,ZATU763,CUNEIFORM SIGN ZATU 763,,
,http://www.wikidata.org/entity/Q123240462,ZATU764,CUNEIFORM SIGN ZATU 764,,
,http://www.wikidata.org/entity/Q123240401,ZATU765,CUNEIFORM SIGN ZATU 765,,
,http://www.wikidata.org/entity/Q123240382,ZATU766,CUNEIFORM SIGN ZATU 766,,
,http://www.wikidata.org/entity/Q123240378,ZATU767,CUNEIFORM SIGN ZATU 767,,
,http://www.wikidata.org/entity/Q123240362,ZATU768,CUNEIFORM SIGN ZATU 768,,
,http://www.wikidata.org/entity/Q123240352,ZATU769,CUNEIFORM SIGN ZATU 769,,
,http://www.wikidata.org/entity/Q123239815,ZATU770,CUNEIFORM SIGN ZATU 770,,
,http://www.wikidata.org/entity/Q123239806,ZATU771,CUNEIFORM SIGN ZATU 771,,
o0002661,http://www.wikidata.org/entity/Q120268631,𒍤𒀀,CUNEIFORM SIGN ZI OVER ZI & A (𒍤 & 𒀀),,
o0002663,http://www.wikidata.org/entity/Q120268108,𒍤𒂠,CUNEIFORM SIGN ZI OVER ZI & ESH2 (𒍤 & 𒂠),,
o0001582,http://www.wikidata.org/entity/Q120274525,𒆜𒐋,CUNEIFORM SIGN ZIKURA (𒆜 & 𒐋),,
o0002674,http://www.wikidata.org/entity/Q122924547,𒍪𒀊,CUNEIFORM SIGN ZU.AB (𒍪 & 𒀊),,
o0221953,http://www.wikidata.org/entity/Q125116922,𒍮×𒆜,CUNEIFORM SIGN ZUM TIMES KASKAL (𒍮 × 𒆜),,
o0002678,http://www.wikidata.org/entity/Q125116911,𒍮×𒆸,CUNEIFORM SIGN ZUM TIMES LAGAB (𒍮 × 𒆸),,
o0000393,http://www.wikidata.org/entity/Q125116901,𒍮×𒌆,CUNEIFORM SIGN ZUM TIMES TUG2 (𒍮 × 𒌆),,
o0000087,http://www.wikidata.org/entity/Q87554995,𒀀,𒀀,T,
o0000845,http://www.wikidata.org/entity/Q87554997,𒀁,𒀁,T,
o0000846,http://www.wikidata.org/entity/Q87554999,𒀂,𒀂,T,
o0000847,http://www.wikidata.org/entity/Q87555001,𒀃,𒀃,,
o0000848,http://www.wikidata.org/entity/Q87555003,𒀄,𒀄,,
o0000849,http://www.wikidata.org/entity/Q87555005,𒀅,𒀅,,
o0000850,http://www.wikidata.org/entity/Q87555007,𒀆,𒀆,,
o0000851,http://www.wikidata.org/entity/Q87555010,𒀇,𒀇,,
o0000852,http://www.wikidata.org/entity/Q87555012,𒀈,𒀈,,
o0000112,http://www.wikidata.org/entity/Q20639233,𒀉,𒀉,,
o0000088,http://www.wikidata.org/entity/Q87555015,𒀊,𒀊,,
o0000745,http://www.wikidata.org/entity/Q87555017,𒀋,𒀋,,
o0000746,http://www.wikidata.org/entity/Q87555019,𒀌,𒀌,,
o0000747,http://www.wikidata.org/entity/Q87555021,𒀍,𒀍,,
o0000748,http://www.wikidata.org/entity/Q87555022,𒀎,𒀎,,
o0000749,http://www.wikidata.org/entity/Q87555024,𒀏,𒀏,,
o0000750,http://www.wikidata.org/entity/Q87555026,𒀐,𒀐,,
o0000751,http://www.wikidata.org/entity/Q87555028,𒀑,𒀑,,
o0000752,http://www.wikidata.org/entity/Q87555029,𒀒,𒀒,,
o0000755,http://www.wikidata.org/entity/Q87555034,𒀓,𒀓,,
o0000743,http://www.wikidata.org/entity/Q87555035,𒀔,𒀔,,
o0000089,http://www.wikidata.org/entity/Q87555037,𒀕,𒀕,,
o0000090,http://www.wikidata.org/entity/Q87555039,𒀖,𒀖,,
o0000765,http://www.wikidata.org/entity/Q87555041,𒀗,𒀗,,
o0000767,http://www.wikidata.org/entity/Q87555043,𒀘,𒀘,,
o0000764,http://www.wikidata.org/entity/Q87555045,𒀙,𒀙,,
o0000771,http://www.wikidata.org/entity/Q87555047,𒀚,𒀚,,
o0000770,http://www.wikidata.org/entity/Q87555050,𒀛,𒀛,,
o0000092,http://www.wikidata.org/entity/Q87555052,𒀜,𒀜,,
o0000093,http://www.wikidata.org/entity/Q87555054,𒀝,𒀝,,
o0000777,http://www.wikidata.org/entity/Q87555057,𒀞,𒀞,,
o0000777,http://www.wikidata.org/entity/Q87555059,𒀟,𒀟,,
o0000094,http://www.wikidata.org/entity/Q87555061,𒀠,𒀠,,
o0000782,http://www.wikidata.org/entity/Q87555064,𒀡,𒀡,,
o0000783,http://www.wikidata.org/entity/Q87555066,𒀢,𒀢,,
o0000784,http://www.wikidata.org/entity/Q87555068,𒀣,𒀣,,
o0000785,http://www.wikidata.org/entity/Q87555070,𒀤,𒀤,,
o0000786,http://www.wikidata.org/entity/Q87555072,𒀥,𒀥,,
o0000787,http://www.wikidata.org/entity/Q87555074,𒀦,𒀦,,
o0000790,http://www.wikidata.org/entity/Q87555076,𒀧,𒀧,,
o0000789,http://www.wikidata.org/entity/Q87555078,𒀨,𒀨,,
o0000095,http://www.wikidata.org/entity/Q87555079,𒀩,𒀩,,
o0000096,http://www.wikidata.org/entity/Q87555081,𒀪,𒀪,,
o0000097,http://www.wikidata.org/entity/Q87555083,𒀫,𒀫,,
o0000795,http://www.wikidata.org/entity/Q87555086,𒀬,𒀬,,
o0000099,http://www.wikidata.org/entity/Q87555087,𒀭,𒀭,,
o0000796,http://www.wikidata.org/entity/Q87555089,𒀮,𒀮,,
o0000642,http://www.wikidata.org/entity/Q87555091,𒀯,𒀯,,
o0000620,http://www.wikidata.org/entity/Q87555094,𒀰,𒀰,,
o0000643,http://www.wikidata.org/entity/Q87555096,𒀱,𒀱,,
o0000101,http://www.wikidata.org/entity/Q87555099,𒀲,𒀲,,
o0000102,http://www.wikidata.org/entity/Q87555101,𒀳,𒀳,,
o0000103,http://www.wikidata.org/entity/Q87555102,𒀴,𒀴,,
o0000843,http://www.wikidata.org/entity/Q87555104,𒀵,𒀵,,
o0000104,http://www.wikidata.org/entity/Q87555106,𒀶,𒀶,,
o0028284,http://www.wikidata.org/entity/Q87555108,𒀷,𒀷,,
o0000104,http://www.wikidata.org/entity/Q87555110,𒀸,𒀸,T,
o0000108,http://www.wikidata.org/entity/Q87555112,𒀹,𒀹,,
o0000107,http://www.wikidata.org/entity/Q87555113,𒀺,𒀺,,
o0000860,http://www.wikidata.org/entity/Q87555116,𒀻,𒀻,,
o0000859,http://www.wikidata.org/entity/Q87555117,𒀼,𒀼,,
o0000853,http://www.wikidata.org/entity/Q87555120,𒀽,𒀽,,
o0000110,http://www.wikidata.org/entity/Q87555122,𒀾,𒀾,,
o0000109,http://www.wikidata.org/entity/Q87555124,𒀿,𒀿,,
o0000113,http://www.wikidata.org/entity/Q87555126,𒁀,𒁀,,
o0000114,http://www.wikidata.org/entity/Q87555128,𒁁,𒁁,T,
o0000116,http://www.wikidata.org/entity/Q87555131,𒁂,𒁂,,
o0000117,http://www.wikidata.org/entity/Q87555133,𒁃,𒁃,,
o0000118,http://www.wikidata.org/entity/Q87555136,𒁄,𒁄,,
o0000901,http://www.wikidata.org/entity/Q87555138,𒁅,𒁅,,
o0000119,http://www.wikidata.org/entity/Q87555140,𒁆,𒁆,,
o0000120,http://www.wikidata.org/entity/Q87555142,𒁇,𒁇,,
o0000121,http://www.wikidata.org/entity/Q87555144,𒁈,𒁈,,
o0000122,http://www.wikidata.org/entity/Q87555146,𒁉,𒁉,,
o0000926,http://www.wikidata.org/entity/Q87555147,𒁊,𒁊,,
o0000927,http://www.wikidata.org/entity/Q87555149,𒁋,𒁋,,
o0000928,http://www.wikidata.org/entity/Q87555151,𒁌,𒁌,,
o0000124,http://www.wikidata.org/entity/Q87555153,𒁍,𒁍,,
o0000930,http://www.wikidata.org/entity/Q87555155,𒁎,𒁎,,
o0000931,http://www.wikidata.org/entity/Q87555157,𒁏,𒁏,,
o0000929,http://www.wikidata.org/entity/Q87555159,𒁐,𒁐,,
o0000128,http://www.wikidata.org/entity/Q87555160,𒁑,𒁑,,
o0000937,http://www.wikidata.org/entity/Q87555161,𒁒,𒁒,,
o0000129,http://www.wikidata.org/entity/Q87555162,𒁓,𒁓,,
o0000131,http://www.wikidata.org/entity/Q87555163,𒁔,𒁔,,
o0000132,http://www.wikidata.org/entity/Q87555170,𒁕,𒁕,,
o0000133,http://www.wikidata.org/entity/Q87555171,𒁖,𒁖,,
o0000943,http://www.wikidata.org/entity/Q87555173,𒁗,𒁗,,
o0000950,http://www.wikidata.org/entity/Q87555175,𒁘,𒁘,,
o0000951,http://www.wikidata.org/entity/Q87555178,𒁙,𒁙,,
o0000952,http://www.wikidata.org/entity/Q87555181,𒁚,𒁚,,
o0000953,http://www.wikidata.org/entity/Q87555182,𒁛,𒁛,,
o0000944,http://www.wikidata.org/entity/Q87555184,𒁜,𒁜,,
o0000955,http://www.wikidata.org/entity/Q87555186,𒁝,𒁝,,
o0000954,http://www.wikidata.org/entity/Q87555188,𒁞,𒁞,,
o0000956,http://www.wikidata.org/entity/Q87555189,𒁟,𒁟,,
o0000957,http://www.wikidata.org/entity/Q87555192,𒁠,𒁠,,
o0000958,http://www.wikidata.org/entity/Q87555194,𒁡,𒁡,,
o0000945,http://www.wikidata.org/entity/Q87555196,𒁢,𒁢,,
o0000959,http://www.wikidata.org/entity/Q87555198,𒁣,𒁣,,
o0000960,http://www.wikidata.org/entity/Q87555201,𒁤,𒁤,,
o0000962,http://www.wikidata.org/entity/Q87555202,𒁥,𒁥,,
o0000946,http://www.wikidata.org/entity/Q87555205,𒁦,𒁦,,
o0000961,http://www.wikidata.org/entity/Q87555208,𒁧,𒁧,,
o0000963,http://www.wikidata.org/entity/Q87555210,𒁨,𒁨,,
o0000947,http://www.wikidata.org/entity/Q87555213,𒁩,𒁩,,
o0000964,http://www.wikidata.org/entity/Q87555214,𒁪,𒁪,,
o0000965,http://www.wikidata.org/entity/Q87555216,𒁫,𒁫,,
o0000948,http://www.wikidata.org/entity/Q87555218,𒁬,𒁬,,
o0000967,http://www.wikidata.org/entity/Q87555220,𒁭,𒁭,,
o0000134,http://www.wikidata.org/entity/Q87555221,𒁮,𒁮,,
o0000135,http://www.wikidata.org/entity/Q87555223,𒁯,𒁯,,
o0000136,http://www.wikidata.org/entity/Q87555225,𒁰,𒁰,,
o0000137,http://www.wikidata.org/entity/Q87555227,𒁱,𒁱,,
o0000139,http://www.wikidata.org/entity/Q87555229,𒁲,𒁲,,
o0000140,http://www.wikidata.org/entity/Q87555230,𒁳,𒁳,,
o0000141,http://www.wikidata.org/entity/Q87555232,𒁴,𒁴,,
o0000978,http://www.wikidata.org/entity/Q87555234,𒁵,𒁵,,
o0000143,http://www.wikidata.org/entity/Q87555236,𒁶,𒁶,,
o0000144,http://www.wikidata.org/entity/Q87555237,𒁷,𒁷,,
o0000981,http://www.wikidata.org/entity/Q87555239,𒁸,𒁸,,
o0000145,http://www.wikidata.org/entity/Q87555241,𒁹,𒁹,,
o0000149,http://www.wikidata.org/entity/Q87555243,𒁺,𒁺,,
o0000989,http://www.wikidata.org/entity/Q87555245,𒁻,𒁻,,
o0000150,http://www.wikidata.org/entity/Q87555246,𒁼,𒁼,,
o0000152,http://www.wikidata.org/entity/Q87555248,𒁽,𒁽,,
o0000153,http://www.wikidata.org/entity/Q87555250,𒁾,𒁾,,
o0000999,http://www.wikidata.org/entity/Q87555252,𒁿,𒁿,,
o0000154,http://www.wikidata.org/entity/Q87555253,𒂀,𒂀,,
o0000155,http://www.wikidata.org/entity/Q87555255,𒂁,𒂁,,
o0000156,http://www.wikidata.org/entity/Q87555257,𒂂,𒂂,,
o0000157,http://www.wikidata.org/entity/Q87555258,𒂃,𒂃,,
o0000158,http://www.wikidata.org/entity/Q87555260,𒂄,𒂄,,
o0000160,http://www.wikidata.org/entity/Q87555262,𒂅,𒂅,,
o0000161,http://www.wikidata.org/entity/Q87555264,𒂆,𒂆,,
o0000162,http://www.wikidata.org/entity/Q87555265,𒂇,𒂇,,
o0000164,http://www.wikidata.org/entity/Q87555267,𒂈,𒂈,,
o0000165,http://www.wikidata.org/entity/Q87555269,𒂉,𒂉,,
o0000166,http://www.wikidata.org/entity/Q87555271,𒂊,𒂊,,
o0001123,http://www.wikidata.org/entity/Q87555273,𒂋,𒂋,,
o0001040,http://www.wikidata.org/entity/Q87555274,𒂌,𒂌,,
o0000180,http://www.wikidata.org/entity/Q87555276,𒂍,𒂍,,
o0001154,http://www.wikidata.org/entity/Q87555278,𒂎,𒂎,,
o0001156,http://www.wikidata.org/entity/Q87555281,𒂏,𒂏,,
o0001158,http://www.wikidata.org/entity/Q87555282,𒂐,𒂐,,
o0001160,http://www.wikidata.org/entity/Q87555284,𒂑,𒂑,,
o0001162,http://www.wikidata.org/entity/Q87555286,𒂒,𒂒,,
o0001161,http://www.wikidata.org/entity/Q87555288,𒂓,𒂓,,
o0000167,http://www.wikidata.org/entity/Q87555289,𒂔,𒂔,,
o0000168,http://www.wikidata.org/entity/Q87555291,𒂕,𒂕,,
o0000170,http://www.wikidata.org/entity/Q87555293,𒂖,𒂖,,
o0000173,http://www.wikidata.org/entity/Q87555295,𒂗,𒂗,,
o0001079,http://www.wikidata.org/entity/Q87555296,𒂘,𒂘,,
o0001078,http://www.wikidata.org/entity/Q87555298,𒂙,𒂙,,
o0001083,http://www.wikidata.org/entity/Q87555300,𒂚,𒂚,,
o0001048,http://www.wikidata.org/entity/Q87555302,𒂛,𒂛,,
o0001077,http://www.wikidata.org/entity/Q87555305,𒂜,𒂜,,
o0000646,http://www.wikidata.org/entity/Q87555307,𒂝,𒂝,,
o0000174,http://www.wikidata.org/entity/Q87555308,𒂞,𒂞,,
o0000175,http://www.wikidata.org/entity/Q87555310,𒂟,𒂟,,
o0000178,http://www.wikidata.org/entity/Q87555313,𒂠,𒂠,,
o0000177,http://www.wikidata.org/entity/Q87555314,𒂡,𒂡,,
o0001102,http://www.wikidata.org/entity/Q87555316,𒂢,𒂢,,
o0001099,http://www.wikidata.org/entity/Q87555319,𒂣,𒂣,,
o0001100,http://www.wikidata.org/entity/Q87555321,𒂤,𒂤,,
o0001104,http://www.wikidata.org/entity/Q87555323,𒂥,𒂥,,
o0001104,http://www.wikidata.org/entity/Q87555324,𒂦,𒂦,,
o0001106,http://www.wikidata.org/entity/Q87555326,𒂧,𒂧,,
o0001105,http://www.wikidata.org/entity/Q87555329,𒂨,𒂨,,
o0001109,http://www.wikidata.org/entity/Q87555331,𒂩,𒂩,,
o0001110,http://www.wikidata.org/entity/Q87555334,𒂫,𒂫,,
o0001111,http://www.wikidata.org/entity/Q87555336,𒂬,𒂬,,
o0000644,http://www.wikidata.org/entity/Q87555338,𒂭,𒂭,,
o0001112,http://www.wikidata.org/entity/Q87555340,𒂮,𒂮,,
o0001114,http://www.wikidata.org/entity/Q87555342,𒂯,𒂯,,
o0001113,http://www.wikidata.org/entity/Q87555344,𒂰,𒂰,,
o0001115,http://www.wikidata.org/entity/Q87555345,𒂱,𒂱,,
o0001116,http://www.wikidata.org/entity/Q87555347,𒂲,𒂲,,
o0001119,http://www.wikidata.org/entity/Q87555348,𒂳,𒂳,,
o0001118,http://www.wikidata.org/entity/Q87555350,𒂴,𒂴,,
o0000187,http://www.wikidata.org/entity/Q87555352,𒂵,𒂵,,
o0000188,http://www.wikidata.org/entity/Q87555354,𒂶,𒂶,,
o0000206,http://www.wikidata.org/entity/Q87555355,𒂷,𒂷,,
o0001246,http://www.wikidata.org/entity/Q87555357,𒂸,𒂸,,
o0001246,http://www.wikidata.org/entity/Q87555359,𒂹,𒂹,,
o0001249,http://www.wikidata.org/entity/Q87555360,𒂺,𒂺,,
o0001286,http://www.wikidata.org/entity/Q87555364,𒂼,𒂼,,
o0001287,http://www.wikidata.org/entity/Q87555365,𒂽,𒂽,,
o0001251,http://www.wikidata.org/entity/Q87555367,𒂾,𒂾,,
o0001288,http://www.wikidata.org/entity/Q87555370,𒂿,𒂿,,
o0001252,http://www.wikidata.org/entity/Q87555371,𒃀,𒃀,,
o0001291,http://www.wikidata.org/entity/Q87555374,𒃁,𒃁,,
o0001253,http://www.wikidata.org/entity/Q87555377,𒃂,𒃂,,
o0001292,http://www.wikidata.org/entity/Q87555379,𒃃,𒃃,,
o0001295,http://www.wikidata.org/entity/Q87555380,𒃄,𒃄,,
o0001294,http://www.wikidata.org/entity/Q87555382,𒃅,𒃅,,
o0001296,http://www.wikidata.org/entity/Q87555385,𒃆,𒃆,,
o0001297,http://www.wikidata.org/entity/Q87555386,𒃇,𒃇,,
o0001256,http://www.wikidata.org/entity/Q87555388,𒃈,𒃈,,
o0001299,http://www.wikidata.org/entity/Q87555390,𒃉,𒃉,,
o0001300,http://www.wikidata.org/entity/Q87555393,𒃊,𒃊,,
o0001302,http://www.wikidata.org/entity/Q87555395,𒃋,𒃋,,
o0001303,http://www.wikidata.org/entity/Q87555397,𒃌,𒃌,,
o0001305,http://www.wikidata.org/entity/Q87555399,𒃍,𒃍,,
o0001306,http://www.wikidata.org/entity/Q87555401,𒃎,𒃎,,
o0001261,http://www.wikidata.org/entity/Q87555403,𒃏,𒃏,,
o0001260,http://www.wikidata.org/entity/Q87555404,𒃐,𒃐,,
o0001263,http://www.wikidata.org/entity/Q87555406,𒃑,𒃑,,
o0001307,http://www.wikidata.org/entity/Q87555408,𒃒,𒃒,,
o0001264,http://www.wikidata.org/entity/Q87555410,𒃓,𒃓,,
o0001265,http://www.wikidata.org/entity/Q87555412,𒃔,𒃔,,
o0001308,http://www.wikidata.org/entity/Q87555414,𒃕,𒃕,,
o0001309,http://www.wikidata.org/entity/Q87555415,𒃖,𒃖,,
o0001266,http://www.wikidata.org/entity/Q87555417,𒃗,𒃗,,
o0001310,http://www.wikidata.org/entity/Q87555419,𒃘,𒃘,,
o0001311,http://www.wikidata.org/entity/Q87555422,𒃙,𒃙,,
o0001312,http://www.wikidata.org/entity/Q87555423,𒃚,𒃚,,
o0001267,http://www.wikidata.org/entity/Q87555425,𒃛,𒃛,,
o0001269,http://www.wikidata.org/entity/Q87555427,𒃜,𒃜,,
o0001314,http://www.wikidata.org/entity/Q87555428,𒃝,𒃝,,
o0001271,http://www.wikidata.org/entity/Q87555430,𒃞,𒃞,,
o0001316,http://www.wikidata.org/entity/Q87555432,𒃟,𒃟,,
o0001320,http://www.wikidata.org/entity/Q87555433,𒃠,𒃠,,
o0001319,http://www.wikidata.org/entity/Q87555435,𒃡,𒃡,,
o0001321,http://www.wikidata.org/entity/Q87555437,𒃢,𒃢,,
o0001322,http://www.wikidata.org/entity/Q87555439,𒃣,𒃣,,
o0001323,http://www.wikidata.org/entity/Q87555441,𒃤,𒃤,,
o0001330,http://www.wikidata.org/entity/Q87555442,𒃥,𒃥,,
o0001276,http://www.wikidata.org/entity/Q87555444,𒃦,𒃦,,
o0001331,http://www.wikidata.org/entity/Q87555446,𒃧,𒃧,,
o0001324,http://www.wikidata.org/entity/Q87555447,𒃨,𒃨,,
o0001325,http://www.wikidata.org/entity/Q87555450,𒃩,𒃩,,
o0001327,http://www.wikidata.org/entity/Q87555452,𒃪,𒃪,,
o0001326,http://www.wikidata.org/entity/Q87555454,𒃫,𒃫,,
o0001275,http://www.wikidata.org/entity/Q87555456,𒃬,𒃬,,
o0001244,http://www.wikidata.org/entity/Q87555458,𒃭,𒃭,,
o0000190,http://www.wikidata.org/entity/Q87555460,𒃮,𒃮,,
o0001181,http://www.wikidata.org/entity/Q87555462,𒃯,𒃯,,
o0000193,http://www.wikidata.org/entity/Q87555464,𒃰,𒃰,,
o0001183,http://www.wikidata.org/entity/Q87555465,𒃱,𒃱,,
o0000194,http://www.wikidata.org/entity/Q87555467,𒃲,𒃲,,
o0001201,http://www.wikidata.org/entity/Q87555470,𒃳,𒃳,,
o0000195,http://www.wikidata.org/entity/Q87555472,𒃴,𒃴,,
o0000196,http://www.wikidata.org/entity/Q87555473,𒃵,𒃵,,
o0000197,http://www.wikidata.org/entity/Q87555475,𒃶,𒃶,,
o0000199,http://www.wikidata.org/entity/Q87555477,𒃷,𒃷,,
o0000201,http://www.wikidata.org/entity/Q87555480,𒃸,𒃸,,
o0001217,http://www.wikidata.org/entity/Q87555481,𒃹,𒃹,,
o0001216,http://www.wikidata.org/entity/Q87555483,𒃺,𒃺,,
o0000202,http://www.wikidata.org/entity/Q87555485,𒃻,𒃻,,
o0000204,http://www.wikidata.org/entity/Q87555487,𒃼,𒃼,,
o0000205,http://www.wikidata.org/entity/Q87555489,𒃽,𒃽,,
o0000208,http://www.wikidata.org/entity/Q87555491,𒃾,𒃾,,
o0001333,http://www.wikidata.org/entity/Q87555493,𒃿,𒃿,,
o0000210,http://www.wikidata.org/entity/Q87555494,𒄀,𒄀,,
o0001358,http://www.wikidata.org/entity/Q87555496,𒄁,𒄁,,
o0001360,http://www.wikidata.org/entity/Q87555499,𒄂,𒄂,,
o0001335,http://www.wikidata.org/entity/Q87555501,𒄃,𒄃,,
o0000219,http://www.wikidata.org/entity/Q87555503,𒄄,𒄄,,
o0001409,http://www.wikidata.org/entity/Q87555504,𒄅,𒄅,,
o0001408,http://www.wikidata.org/entity/Q87555508,𒄆,𒄆,,
o0000211,http://www.wikidata.org/entity/Q87555510,𒄇,𒄇,,
o0000213,http://www.wikidata.org/entity/Q87555512,𒄈,𒄈,,
o0000214,http://www.wikidata.org/entity/Q87555514,𒄉,𒄉,,
o0000215,http://www.wikidata.org/entity/Q87555516,𒄊,𒄊,,
o0001349,http://www.wikidata.org/entity/Q87555518,𒄋,𒄋,,
o0001351,http://www.wikidata.org/entity/Q87555520,𒄌,𒄌,,
o0001352,http://www.wikidata.org/entity/Q87555522,𒄍,𒄍,,
o0001350,http://www.wikidata.org/entity/Q87555524,𒄎,𒄎,,
o0001353,http://www.wikidata.org/entity/Q87555526,𒄏,𒄏,,
